,Loading,Дата,"Работа, ч",energy_production
3034,2023-05,2023-08-11,0.0,0.0
3035,2023-05,2023-08-12,0.0,0.0
3036,2023-05,2023-08-13,0.0,0.0
3037,2023-05,2023-08-14,0.0,0.0
3038,2023-05,2023-08-15,0.0,0.0
3039,2023-05,2023-08-16,0.0,0.0
3040,2023-05,2023-08-17,0.0,0.0
3041,2023-05,2023-08-18,0.0,0.0
3042,2023-05,2023-08-19,0.0,0.0
3043,2023-05,2023-08-20,0.0,0.0
3044,2023-05,2023-08-21,0.0,0.0
3045,2023-05,2023-08-22,0.0,0.0
3046,2023-05,2023-08-23,0.0,0.0
3047,2023-05,2023-08-24,0.0,0.0
3048,2023-05,2023-08-25,0.0,0.0
3049,2023-05,2023-08-26,0.0,0.0
3050,2023-05,2023-08-27,0.0,0.0
3051,2023-05,2023-08-28,0.0,0.0
3052,2023-05,2023-08-29,0.0,0.0
3053,2023-05,2023-08-30,0.0,0.0
3054,2023-05,2023-08-31,0.0,0.0
3055,2023-05,2023-09-01,0.0,0.0
3056,2023-05,2023-09-02,0.0,0.0
3057,2023-05,2023-09-03,0.0,0.0
3058,2023-05,2023-09-04,0.0,0.0
3059,2023-05,2023-09-05,0.0,0.0
3060,2023-05,2023-09-06,0.0,0.0
3061,2023-05,2023-09-07,0.0,0.0
3062,2023-05,2023-09-08,0.0,0.0
3063,2023-05,2023-09-09,0.0,0.0
3064,2023-05,2023-09-10,0.0,0.0
3065,2023-05,2023-09-11,0.0,0.0
3066,2023-05,2023-09-12,0.0,0.0
3067,2023-05,2023-09-13,0.0,0.0
3068,2023-05,2023-09-14,0.0,0.0
3069,2023-05,2023-09-15,0.0,0.0
3070,2023-05,2023-09-16,0.0,0.0
3071,2023-05,2023-09-17,0.0,0.0
3072,2023-05,2023-09-18,0.0,0.0
3073,2023-05,2023-09-19,0.0,0.0
3074,2023-05,2023-09-20,0.0,0.0
3075,2023-05,2023-09-21,0.0,0.0
3076,2023-05,2023-09-22,0.0,0.0
3077,2023-05,2023-09-23,0.0,0.0
3078,2023-05,2023-09-24,0.0,0.0
3079,2023-05,2023-09-25,0.0,0.0
3080,2023-05,2023-09-26,0.0,0.0
3081,2023-05,2023-09-27,0.0,0.0
3082,2023-05,2023-09-28,0.0,0.0
3083,2023-05,2023-09-29,0.0,0.0
3084,2023-05,2023-09-30,0.0,0.0
3085,2023-05,2023-10-01,0.0,0.0
3086,2023-05,2023-10-02,0.0,0.0
3087,2023-05,2023-10-03,0.0,0.0
3088,2023-05,2023-10-04,0.0,0.0
3089,2023-05,2023-10-05,0.0,0.0
3090,2023-05,2023-10-06,0.0,0.0
3091,2023-05,2023-10-07,0.0,0.0
3092,2023-05,2023-10-08,0.0,0.0
3093,2023-05,2023-10-09,0.0,0.0
3094,2023-05,2023-10-10,0.0,0.0
3095,2023-05,2023-10-11,0.0,0.0
3096,2023-05,2023-10-12,0.0,0.0
3097,2023-05,2023-10-13,0.0,0.0
3098,2023-05,2023-10-14,0.0,0.0
3099,2023-05,2023-10-15,0.0,0.0
3100,2023-05А,2023-10-16,11.0,69.69341269891379
3101,2023-05А,2023-10-17,24.0,146.88982884729887
3102,2023-05А,2023-10-18,24.0,138.32030261599635
3103,2023-05А,2023-10-19,24.0,138.2969086992132
3104,2023-05А,2023-10-20,24.0,138.19726912967622
3105,2023-05А,2023-10-21,24.0,138.2691212567896
3106,2023-05А,2023-10-22,24.0,138.25990919890427
3107,2023-05А,2023-10-23,24.0,138.16138604189487
3108,2023-05А,2023-10-24,24.0,138.1154144674092
3109,2023-05А,2023-10-25,24.0,138.0096187605557
3110,2023-05А,2023-10-26,24.0,137.97514828980547
3111,2023-05А,2023-10-27,24.0,138.0564358053777
3112,2023-05А,2023-10-28,24.0,138.11317733154843
3113,2023-05А,2023-10-29,24.0,138.0722395009695
3114,2023-05А,2023-10-30,13.0,75.27
3115,2023-05А,2023-10-31,0.0,0.0
3116,2023-05А,2023-11-01,0.0,0.0
3117,2023-05А,2023-11-02,0.0,0.0
3118,2023-05А,2023-11-03,0.0,0.0
3119,2023-05А,2023-11-04,0.0,0.0
3120,2023-05А,2023-11-05,0.0,0.0
3121,2023-05А,2023-11-06,0.0,0.0
3122,2023-05А,2023-11-07,0.0,0.0
3123,2023-05А,2023-11-08,0.0,0.0
3124,2023-05А,2023-11-09,0.0,0.0
3125,2023-05А,2023-11-10,0.0,0.0
3126,2023-05А,2023-11-11,0.0,0.0
3127,2023-05А,2023-11-12,0.0,0.0
3128,2023-05А,2023-11-13,0.0,0.0
3129,2023-05А,2023-11-14,0.0,0.0
3130,2023-05А,2023-11-15,0.0,0.0
3131,2023-05А,2023-11-16,0.0,0.0
3132,2023-05А,2023-11-17,0.0,0.0
3133,2023-05А,2023-11-18,0.0,0.0
3134,2023-05А,2023-11-19,0.0,0.0
3135,2023-11,2023-11-20,12.0,60.01985778481807
3136,2023-11,2023-11-21,24.0,120.50896315470197
3137,2023-11,2023-11-22,24.0,120.56188293594181
3138,2023-11,2023-11-23,24.0,120.58715320527202
3139,2023-11,2023-11-24,24.0,120.60854073417991
3140,2023-11,2023-11-25,24.0,120.54469221836048
3141,2023-11,2023-11-26,24.0,120.56058583865587
3142,2023-11,2023-11-27,24.0,120.59779196844761
3143,2023-11,2023-11-28,24.0,120.59071526686287
3144,2023-11,2023-11-29,24.0,120.53940587640989
3145,2023-11,2023-11-30,24.0,120.58443656969172
3146,2023-11,2023-12-01,24.0,120.53512899255091
3147,2023-11,2023-12-02,24.0,120.56008480227536
3148,2023-11,2023-12-03,24.0,120.58245807847635
3149,2023-11,2023-12-04,24.0,120.60874557993046
3150,2023-11,2023-12-05,24.0,120.58427992294126
3151,2023-11,2023-12-06,24.0,120.58045432165613
3152,2023-11,2023-12-07,24.0,120.59640857940329
3153,2023-11,2023-12-08,24.0,120.59240728498864
3154,2023-11,2023-12-09,24.0,120.5914246473084
3155,2023-11,2023-12-10,24.0,120.56900822522829
3156,2023-11,2023-12-11,24.0,120.55110734979813
3157,2023-11,2023-12-12,24.0,120.59153659337329
3158,2023-11,2023-12-13,24.0,120.59663752465397
3159,2023-11,2023-12-14,24.0,120.54293295485543
3160,2023-11,2023-12-15,24.0,120.55214207349465
3161,2023-11,2023-12-16,24.0,120.57586608780429
3162,2023-11,2023-12-17,24.0,120.57663727180653
3163,2023-11,2023-12-18,12.0,60.22024889530594
